job_id,job_title,extracted_skills,experience_level,extracted_job_skills_count,role_category,extracted_requirements,extracted_responsibilities
25cd9e3e-867f-4934-9569-b239194c2368,devops engineer,"javascript, react, leadership, python, redis, node.js, nuxt.js",,7,devops / cloud engineer,teknis wajib menguasai javascript react leadership python redis nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
c25e8ded-4430-42c4-906a-b72318ff4b0f,full stack developer,"postgresql, javascript, git, typescript, scrum, leadership, redis, nuxt.js",senior level,8,fullstack developer,teknis wajib menguasai postgresql javascript git typescript scrum leadership redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
da9024e3-b2ee-48a9-b129-be2bc3138ecb,full stack developer,"postgresql, fastapi, typescript, leadership, python, mongodb, komunikasi, nuxt.js",senior level,8,fullstack developer,teknis wajib menguasai postgresql fastapi typescript leadership python mongodb komunikasi serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
ee302dab-8365-4316-8c50-2a60b4a56dd6,full stack developer,"postgresql, vue.js, strategic planning, docker",entry level,4,fullstack developer,teknis wajib menguasai postgresql vuejs strategic planning serta docker memiliki kemampuan problem solving yang baik sangat diutamakan,
3ab098aa-4812-4f27-b6d9-88f8a7cb3e83,machine learning engineer,"jira, powerbi, scikit-learn, data visualization, python, komunikasi, pandas",,7,data scientist / ml engineer,teknis wajib menguasai jira powerbi scikitlearn data visualization python komunikasi serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
61e3ec93-f882-44a8-b96b-816a737c7295,machine learning engineer,"jira, statistika, scikit-learn, problem solving, r",,5,data scientist / ml engineer,teknis wajib menguasai jira statistika scikitlearn problem solving serta r memiliki kemampuan problem solving yang baik sangat diutamakan,
7f1ec293-ef76-4754-8b4c-b25d081e7993,data analyst,"jira, data visualization, powerbi, scrum, python, r, tensorflow, tableau",entry level,8,data analyst,teknis wajib menguasai jira data visualization powerbi scrum python r tensorflow serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
9f9eb36b-aba0-4856-b7eb-34dd9758928f,frontend developer,"postgresql, jira, javascript, typescript, nuxt.js",,5,frontend developer,teknis wajib menguasai postgresql jira javascript typescript serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
e789b794-d964-4937-bf11-635bfd48d0b3,machine learning engineer,"powerbi, leadership, python, agile, tensorflow, sql, pandas, tableau",,8,data scientist / ml engineer,teknis wajib menguasai powerbi leadership python agile tensorflow sql pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
74043d9a-9ad4-4d52-a50c-13ed6006f97a,frontend developer,"postgresql, project management, docker, jira, fastapi, vue.js, nuxt.js",entry level,7,frontend developer,teknis wajib menguasai postgresql project management docker jira fastapi vuejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
b137970a-6715-4daf-86f4-e0b327ebcad5,ui/ux designer,"ui/ux, adobe illustrator, design system, wireframing, user research, figma, komunikasi",entry level,7,ux / ui designer,teknis wajib menguasai uiux adobe illustrator design system wireframing user research figma serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
9ccba496-a047-4b14-a03e-07d6d7af9bed,data analyst,"statistika, powerbi, data visualization, machine learning, leadership, r, tensorflow",,7,data analyst,teknis wajib menguasai statistika powerbi data visualization machine learning leadership r serta tensorflow memiliki kemampuan problem solving yang baik sangat diutamakan,
834c3c13-c7b5-419b-8fce-a9ffc4f241eb,data scientist,"jira, statistika, python, r, tensorflow",,5,researcher,teknis wajib menguasai jira statistika python r serta tensorflow memiliki kemampuan problem solving yang baik sangat diutamakan,
f8cd3b13-5597-469f-851c-85ffd9afaacc,it recruiter,"jira, scrum, negosiasi, leadership, problem solving, agile, komunikasi",senior level,7,hr / recruiter,teknis wajib menguasai jira scrum negosiasi leadership problem solving agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
153e6690-f3c0-4a16-93e8-742660175f11,data analyst,"statistika, tensorflow, project management, pandas",,4,data analyst,teknis wajib menguasai statistika tensorflow project management serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
54434e6f-0940-4be0-b40b-c8017003aafb,it recruiter,"project management, jira, negosiasi, leadership, problem solving, agile",senior level,6,hr / recruiter,teknis wajib menguasai project management jira negosiasi leadership problem solving serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
0c849f3f-8779-4d90-936f-4925d25ba8bf,it recruiter,"project management, scrum, negosiasi, problem solving, leadership",senior level,5,hr / recruiter,teknis wajib menguasai project management scrum negosiasi problem solving serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
743e7fda-f06b-4c0c-9cf2-6f040e25e3bb,frontend developer,"javascript, vue.js, python, mongodb, komunikasi, node.js",,6,frontend developer,teknis wajib menguasai javascript vuejs python mongodb komunikasi serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
a9316152-dda1-4ece-9d56-e31ebc7d9334,backend developer,"docker, jira, fastapi, typescript, vue.js, node.js",senior level,6,backend developer,teknis wajib menguasai docker jira fastapi typescript vuejs serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
aeb65282-70ac-493b-8636-2d8f0c28ecc8,devops engineer,"react, git, strategic planning, redis, node.js",senior level,5,devops / cloud engineer,teknis wajib menguasai react git strategic planning redis serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
5f2e17a0-f59c-4f17-bfb0-ac0e031f10e9,backend developer,"postgresql, negosiasi, vue.js, python, mongodb",,5,backend developer,teknis wajib menguasai postgresql negosiasi vuejs python serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
c509c282-15b0-4dc9-a709-0491cbd99549,product manager,"negosiasi, leadership, project management, komunikasi",senior level,4,product manager,teknis wajib menguasai negosiasi leadership project management serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
73b9e89b-f046-486c-8605-81c897d6c9cd,data analyst,"project management, jira, powerbi, data visualization, machine learning, python",,6,data analyst,teknis wajib menguasai project management jira powerbi data visualization machine learning serta python memiliki kemampuan problem solving yang baik sangat diutamakan,
a6d50fd7-e009-418b-8815-747dfebe173b,ui/ux designer,"komunikasi, ui/ux, photoshop, user research, prototyping",entry level,5,ux / ui designer,teknis wajib menguasai komunikasi uiux photoshop user research serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
f6930749-ae36-407f-9b44-0c1f96d96559,machine learning engineer,"komunikasi, scikit-learn, data visualization, tensorflow, sql, pandas, tableau",entry level,7,data scientist / ml engineer,teknis wajib menguasai komunikasi scikitlearn data visualization tensorflow sql pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
85a96a8f-4254-42e4-a161-08d41c93ee5d,data analyst,"scikit-learn, machine learning, problem solving, python, r, tableau",entry level,6,data analyst,teknis wajib menguasai scikitlearn machine learning problem solving python r serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
094b3be6-7f04-4b07-a733-676c0d40ade9,ui/ux designer,"ui/ux, adobe illustrator, design system, problem solving, wireframing, user research, figma",senior level,7,ux / ui designer,teknis wajib menguasai uiux adobe illustrator design system problem solving wireframing user research serta figma memiliki kemampuan problem solving yang baik sangat diutamakan,
c7f9e06a-0653-41dd-b330-a4fea7e9ee0b,devops engineer,"javascript, jira, react, fastapi, scrum, mongodb, node.js",,7,devops / cloud engineer,teknis wajib menguasai javascript jira react fastapi scrum mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
eda1ff97-7f08-4ad3-859c-dcefd975b87a,frontend developer,"postgresql, git, scrum, vue.js, python, redis",entry level,6,frontend developer,teknis wajib menguasai postgresql git scrum vuejs python serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
63b5decb-f739-4ceb-a6ab-24315900efdc,data analyst,"komunikasi, statistika, data visualization, machine learning, sql, tableau",entry level,6,data analyst,teknis wajib menguasai komunikasi statistika data visualization machine learning sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
abe433fe-e81d-4981-a103-a0453266d93e,it recruiter,"problem solving, strategic planning, scrum, komunikasi",entry level,4,hr / recruiter,teknis wajib menguasai problem solving strategic planning scrum serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
032277ac-b38f-4019-8517-aceec1445034,devops engineer,"postgresql, javascript, docker, negosiasi, vue.js, node.js",entry level,6,devops / cloud engineer,teknis wajib menguasai postgresql javascript docker negosiasi vuejs serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
61195338-679f-40d7-a2d6-550da603e193,devops engineer,"postgresql, project management, react, git, vue.js, strategic planning, node.js, nuxt.js",,8,devops / cloud engineer,teknis wajib menguasai postgresql project management react git vuejs strategic planning nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
39952716-fbdb-425f-8f2a-65b74582d9df,it recruiter,"jira, negosiasi, strategic planning, scrum",senior level,4,hr / recruiter,teknis wajib menguasai jira negosiasi strategic planning serta scrum memiliki kemampuan problem solving yang baik sangat diutamakan,
417692d7-20c5-4ab4-98b4-d46e2a80e6f2,data scientist,"statistika, powerbi, scikit-learn, negosiasi, python, tensorflow, pandas",entry level,7,researcher,teknis wajib menguasai statistika powerbi scikitlearn negosiasi python tensorflow serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
78039cd4-332d-47b4-8aac-2a2107287f11,machine learning engineer,"project management, statistika, leadership, python, r, pandas, tableau",entry level,7,data scientist / ml engineer,teknis wajib menguasai project management statistika leadership python r pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
aff9a970-1b97-41a5-ad4e-8a328eeda75f,machine learning engineer,"machine learning, leadership, strategic planning, r, pandas",,5,data scientist / ml engineer,teknis wajib menguasai machine learning leadership strategic planning r serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
fd43c2d1-b9d6-4bdf-8535-a6037896b21d,data analyst,"negosiasi, problem solving, python, tensorflow, tableau",entry level,5,data analyst,teknis wajib menguasai negosiasi problem solving python tensorflow serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
82c0a015-bbc8-4bf6-a5c5-27c223c6090a,backend developer,"git, fastapi, strategic planning, agile, redis",senior level,5,backend developer,teknis wajib menguasai git fastapi strategic planning agile serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
5ab29e0b-acf3-45bf-9679-fe707c9d9fd5,devops engineer,"fastapi, typescript, vue.js, python, leadership, redis",entry level,6,devops / cloud engineer,teknis wajib menguasai fastapi typescript vuejs python leadership serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
42ad52d8-c511-4d2d-b60b-96c5741eb51d,it recruiter,"jira, negosiasi, leadership, strategic planning, agile, komunikasi",senior level,6,hr / recruiter,teknis wajib menguasai jira negosiasi leadership strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
97ac6fd2-51f4-4135-985c-f9717c8091bb,product manager,"problem solving, project management, scrum, komunikasi",senior level,4,product manager,teknis wajib menguasai problem solving project management scrum serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
59f2bf07-1de8-450e-bf9d-9a2c1f1411b8,backend developer,"react, fastapi, redis, komunikasi, nuxt.js",,5,backend developer,teknis wajib menguasai react fastapi redis komunikasi serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
e5b1c890-f534-48ab-abb2-f65fa476efe1,data scientist,"machine learning, negosiasi, tensorflow, r",,4,researcher,teknis wajib menguasai machine learning negosiasi tensorflow serta r memiliki kemampuan problem solving yang baik sangat diutamakan,
fa110963-510a-4516-8229-197f6216579d,product manager,"project management, scrum, negosiasi, leadership, problem solving, agile, strategic planning, komunikasi",,8,product manager,teknis wajib menguasai project management scrum negosiasi leadership problem solving agile strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
